trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
201,False,"{'a': 0.3, 'e': 1}",25,8,-54.0142113071933,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 0}",1
202,False,"{'a': 0.3, 'e': 1}",25,0,-188.8760938103934,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
203,False,"{'a': 0.3, 'e': 1}",25,2,-58.81395800762977,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 0}",1
204,False,"{'a': 0.3, 'e': 1}",30,0,-294.5156234908753,"{0: 13, 1: 1, 2: 10, 3: 2, 4: 4}",0
205,False,"{'a': 0.3, 'e': 1}",25,0,-215.94446822930885,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
206,False,"{'a': 0.3, 'e': 1}",25,0,-186.30417981825204,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
207,False,"{'a': 0.3, 'e': 1}",35,0,-67.27401937449827,"{0: 26, 1: 1, 2: 7, 3: 1, 4: 0}",0
208,False,"{'a': 0.3, 'e': 1}",30,12,-113.3471257911612,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 1}",1
209,False,"{'a': 0.3, 'e': 1}",20,0,-149.89642248838038,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
210,False,"{'a': 0.3, 'e': 1}",25,0,-57.01271952650876,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",1
211,False,"{'a': 0.3, 'e': 1}",30,0,-138.4583006262804,"{0: 18, 1: 1, 2: 8, 3: 2, 4: 1}",0
212,False,"{'a': 0.3, 'e': 1}",20,0,-172.36833631663032,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 4}",0
213,False,"{'a': 0.3, 'e': 1}",25,0,-135.73290450604821,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
214,False,"{'a': 0.3, 'e': 1}",25,0,-106.30608895826377,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
215,False,"{'a': 0.3, 'e': 1}",30,0,-140.01135073491824,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
216,False,"{'a': 0.3, 'e': 1}",30,0,-153.4137907329642,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
217,False,"{'a': 0.3, 'e': 1}",20,0,-17.414526994422374,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
218,False,"{'a': 0.3, 'e': 1}",30,0,-77.67854936357813,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
219,False,"{'a': 0.3, 'e': 1}",35,0,-139.99848980870436,"{0: 22, 1: 2, 2: 9, 3: 1, 4: 1}",0
220,False,"{'a': 0.3, 'e': 1}",20,0,-188.6319856001585,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
221,False,"{'a': 0.3, 'e': 1}",25,0,-63.71257265131096,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
222,False,"{'a': 0.3, 'e': 1}",20,0,-105.5702094994069,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
223,False,"{'a': 0.3, 'e': 1}",30,0,-185.31168718905698,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
224,False,"{'a': 0.3, 'e': 1}",30,0,-145.2855820821998,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
225,False,"{'a': 0.3, 'e': 1}",25,0,-71.39169198650221,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
226,False,"{'a': 0.3, 'e': 1}",25,8,-33.74791967057545,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
227,False,"{'a': 0.3, 'e': 1}",25,0,-94.42819188888225,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
228,False,"{'a': 0.3, 'e': 1}",25,4,-86.35951950647113,"{0: 11, 1: 1, 2: 8, 3: 1, 4: 0}",1
229,False,"{'a': 0.3, 'e': 1}",25,0,-47.14506463833292,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
230,False,"{'a': 0.3, 'e': 1}",25,0,-153.80825437606487,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
231,False,"{'a': 0.3, 'e': 1}",20,0,-54.043145960227015,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
232,False,"{'a': 0.3, 'e': 1}",25,0,-110.12012594638065,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
233,False,"{'a': 0.3, 'e': 1}",20,0,-47.89689862804366,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
234,False,"{'a': 0.3, 'e': 1}",30,17,-0.2544490636473671,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.3, 'e': 1}",20,0,-104.6367956817194,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
236,False,"{'a': 0.3, 'e': 1}",20,0,-57.47712196133502,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
237,False,"{'a': 0.3, 'e': 1}",25,0,-20.621779108317405,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
238,False,"{'a': 0.3, 'e': 1}",20,0,-56.01181419965943,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
239,False,"{'a': 0.3, 'e': 1}",20,0,-87.70611818357851,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
240,False,"{'a': 0.3, 'e': 1}",20,0,-52.46914549811836,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
241,False,"{'a': 0.3, 'e': 1}",30,0,-192.81338330585942,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
242,False,"{'a': 0.3, 'e': 1}",20,0,-103.51364823059313,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
243,False,"{'a': 0.3, 'e': 1}",20,0,-130.989693230646,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
244,False,"{'a': 0.3, 'e': 1}",20,0,-102.71887023227251,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
245,False,"{'a': 0.3, 'e': 1}",20,0,-56.62651301664367,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
246,False,"{'a': 0.3, 'e': 1}",25,0,-117.13542198175213,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
247,False,"{'a': 0.3, 'e': 1}",20,12,-30.262745996810555,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
248,False,"{'a': 0.3, 'e': 1}",30,0,-175.63008829071825,"{0: 17, 1: 1, 2: 9, 3: 1, 4: 2}",0
249,False,"{'a': 0.3, 'e': 1}",20,0,-82.69140654881318,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
250,False,"{'a': 0.3, 'e': 1}",25,0,-84.87342335849827,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
251,False,"{'a': 0.3, 'e': 1}",25,0,-190.37683565633534,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 4}",0
252,False,"{'a': 0.3, 'e': 1}",25,0,-86.37361732599904,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
253,False,"{'a': 0.3, 'e': 1}",20,0,-127.85601123931562,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
254,False,"{'a': 0.3, 'e': 1}",25,7,-67.39147778873549,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 1}",1
255,False,"{'a': 0.3, 'e': 1}",30,0,-82.35696195268193,"{0: 20, 1: 1, 2: 8, 3: 1, 4: 0}",0
256,False,"{'a': 0.3, 'e': 1}",25,0,-110.80487110970077,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
257,False,"{'a': 0.3, 'e': 1}",20,0,-146.57631996655402,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
258,False,"{'a': 0.3, 'e': 1}",20,0,-104.08208069016196,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
259,False,"{'a': 0.3, 'e': 1}",20,0,-156.73950140405788,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
260,False,"{'a': 0.3, 'e': 1}",25,0,-131.94371909728366,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
261,False,"{'a': 0.3, 'e': 1}",20,0,-100.164792985294,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
262,False,"{'a': 0.3, 'e': 1}",30,0,-114.97402719102273,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
263,False,"{'a': 0.3, 'e': 1}",20,0,-118.07777220392116,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
264,False,"{'a': 0.3, 'e': 1}",25,0,-131.86491511308182,"{0: 14, 1: 6, 2: 2, 3: 1, 4: 2}",0
265,False,"{'a': 0.3, 'e': 1}",25,0,-174.66542494765454,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
266,False,"{'a': 0.3, 'e': 1}",25,3,-84.54276311490035,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
267,False,"{'a': 0.3, 'e': 1}",20,9,-36.7472020648601,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
268,False,"{'a': 0.3, 'e': 1}",20,0,-112.2659792428558,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
269,False,"{'a': 0.3, 'e': 1}",35,0,-160.98546174210682,"{0: 19, 1: 4, 2: 10, 3: 1, 4: 1}",0
270,False,"{'a': 0.3, 'e': 1}",25,0,-99.24125079280674,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
271,False,"{'a': 0.3, 'e': 1}",25,0,-156.6704979187429,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
272,False,"{'a': 0.3, 'e': 1}",25,0,-147.09082855123,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
273,False,"{'a': 0.3, 'e': 1}",25,0,-151.14453150827563,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
274,False,"{'a': 0.3, 'e': 1}",20,0,-133.43811031782695,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
275,False,"{'a': 0.3, 'e': 1}",20,0,-63.37644679197207,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
276,False,"{'a': 0.3, 'e': 1}",25,0,-112.03535581961036,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
277,False,"{'a': 0.3, 'e': 1}",35,10,-39.504417192797916,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",1
278,False,"{'a': 0.3, 'e': 1}",25,0,-93.9248140929609,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
279,False,"{'a': 0.3, 'e': 1}",35,0,-234.75244243000003,"{0: 21, 1: 2, 2: 7, 3: 1, 4: 4}",0
280,False,"{'a': 0.3, 'e': 1}",20,0,-73.4563464764898,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
281,False,"{'a': 0.3, 'e': 1}",25,0,-75.72306407682757,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
282,False,"{'a': 0.3, 'e': 1}",20,0,-88.08132684012735,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
283,False,"{'a': 0.3, 'e': 1}",35,0,-188.982818071246,"{0: 21, 1: 4, 2: 7, 3: 0, 4: 3}",0
284,False,"{'a': 0.3, 'e': 1}",30,0,-216.31718825540128,"{0: 15, 1: 5, 2: 5, 3: 2, 4: 3}",0
285,False,"{'a': 0.3, 'e': 1}",30,0,-175.0292631665711,"{0: 18, 1: 2, 2: 5, 3: 3, 4: 2}",0
286,False,"{'a': 0.3, 'e': 1}",30,0,-84.81170343796619,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
287,False,"{'a': 0.3, 'e': 1}",20,0,-140.1711192110601,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
288,False,"{'a': 0.3, 'e': 1}",20,7,-35.5102613692014,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
289,False,"{'a': 0.3, 'e': 1}",20,9,-71.17326584886685,"{0: 6, 1: 0, 2: 2, 3: 3, 4: 0}",1
290,False,"{'a': 0.3, 'e': 1}",20,0,-116.16169824041808,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
291,False,"{'a': 0.3, 'e': 1}",20,0,-121.91484369463743,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
292,False,"{'a': 0.3, 'e': 1}",25,0,-124.56542459018884,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
293,False,"{'a': 0.3, 'e': 1}",20,0,-113.44195207960998,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
294,False,"{'a': 0.3, 'e': 1}",20,0,-76.21059207317602,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
295,False,"{'a': 0.3, 'e': 1}",20,0,-161.56500400571483,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
296,False,"{'a': 0.3, 'e': 1}",25,0,-227.91068200031472,"{0: 10, 1: 2, 2: 5, 3: 7, 4: 1}",0
297,False,"{'a': 0.3, 'e': 1}",20,0,-75.7432642461312,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
298,False,"{'a': 0.3, 'e': 1}",20,0,-141.6490146691555,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
299,False,"{'a': 0.3, 'e': 1}",25,0,-64.05964757611792,"{0: 19, 1: 2, 2: 1, 3: 3, 4: 0}",0
300,False,"{'a': 0.3, 'e': 1}",25,0,-180.79879415591947,"{0: 10, 1: 7, 2: 4, 3: 2, 4: 2}",0
301,False,"{'a': 0.3, 'e': 1}",20,0,-111.7004443605254,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
302,False,"{'a': 0.3, 'e': 1}",25,0,-125.86150612160101,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
303,False,"{'a': 0.3, 'e': 1}",25,0,-107.63742956800401,"{0: 13, 1: 7, 2: 3, 3: 1, 4: 1}",0
304,False,"{'a': 0.3, 'e': 1}",20,0,-42.08965455273104,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
305,False,"{'a': 0.3, 'e': 1}",25,0,-86.55036167761949,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
306,False,"{'a': 0.3, 'e': 1}",35,0,-191.96367752386166,"{0: 23, 1: 1, 2: 7, 3: 1, 4: 3}",0
307,False,"{'a': 0.3, 'e': 1}",20,0,-151.6698208956935,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
308,False,"{'a': 0.3, 'e': 1}",25,0,-95.19360970010493,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
309,False,"{'a': 0.3, 'e': 1}",30,0,-247.6946376346522,"{0: 13, 1: 7, 2: 5, 3: 1, 4: 4}",0
310,False,"{'a': 0.3, 'e': 1}",20,0,-113.58960324833193,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
311,False,"{'a': 0.3, 'e': 1}",20,14,-11.327708263905071,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
312,False,"{'a': 0.3, 'e': 1}",20,0,-187.39767419958918,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
313,False,"{'a': 0.3, 'e': 1}",25,0,-91.1072391334549,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
314,False,"{'a': 0.3, 'e': 1}",20,0,-169.390303047798,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
315,False,"{'a': 0.3, 'e': 1}",20,0,-81.32152765829844,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
316,False,"{'a': 0.3, 'e': 1}",20,7,-37.050831134336626,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
317,False,"{'a': 0.3, 'e': 1}",20,0,-81.39140024765953,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
318,False,"{'a': 0.3, 'e': 1}",20,0,-94.12040391056313,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
319,False,"{'a': 0.3, 'e': 1}",25,0,-117.86693207502555,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
320,False,"{'a': 0.3, 'e': 1}",25,8,-23.962391692152696,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
321,False,"{'a': 0.3, 'e': 1}",20,0,-116.15382746617419,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
322,False,"{'a': 0.3, 'e': 1}",25,0,-87.07804709344886,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
323,False,"{'a': 0.3, 'e': 1}",20,0,-33.65852833491299,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
324,False,"{'a': 0.3, 'e': 1}",20,0,-47.849447056894256,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
325,False,"{'a': 0.3, 'e': 1}",20,0,-39.85818205816151,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
326,False,"{'a': 0.3, 'e': 1}",30,0,-155.7822024741728,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
327,False,"{'a': 0.3, 'e': 1}",30,0,-239.85983933577094,"{0: 18, 1: 0, 2: 6, 3: 2, 4: 4}",0
328,False,"{'a': 0.3, 'e': 1}",25,0,-78.9702913365923,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
329,False,"{'a': 0.3, 'e': 1}",25,0,-191.43893315440476,"{0: 10, 1: 3, 2: 9, 3: 1, 4: 2}",0
330,False,"{'a': 0.3, 'e': 1}",35,19,-56.06584947048281,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
331,False,"{'a': 0.3, 'e': 1}",20,2,-62.71000763835021,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
332,False,"{'a': 0.3, 'e': 1}",25,6,-33.269606518341284,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
333,False,"{'a': 0.3, 'e': 1}",20,0,-178.65671856218762,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
334,False,"{'a': 0.3, 'e': 1}",25,0,-240.15651624468092,"{0: 10, 1: 6, 2: 4, 3: 1, 4: 4}",0
335,False,"{'a': 0.3, 'e': 1}",20,0,-57.66284260760702,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
336,False,"{'a': 0.3, 'e': 1}",20,0,-64.25964690012455,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
337,False,"{'a': 0.3, 'e': 1}",20,0,-102.71694534579396,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
338,False,"{'a': 0.3, 'e': 1}",25,0,-149.78863493722798,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
339,False,"{'a': 0.3, 'e': 1}",20,0,-62.785899673715505,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
340,False,"{'a': 0.3, 'e': 1}",20,0,-46.96886239516082,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
341,False,"{'a': 0.3, 'e': 1}",25,0,-144.91811412199954,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
342,False,"{'a': 0.3, 'e': 1}",20,0,-94.10338119292489,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
343,False,"{'a': 0.3, 'e': 1}",20,2,-17.506287737359187,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.3, 'e': 1}",20,0,-186.39955487462944,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
345,False,"{'a': 0.3, 'e': 1}",25,0,-24.483666431205982,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
346,False,"{'a': 0.3, 'e': 1}",25,0,-134.63579825755133,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
347,False,"{'a': 0.3, 'e': 1}",20,0,-139.58978406716895,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 2}",0
348,False,"{'a': 0.3, 'e': 1}",25,11,-50.663553735517205,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
349,False,"{'a': 0.3, 'e': 1}",30,13,-92.61977718133713,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 1}",1
350,False,"{'a': 0.3, 'e': 1}",20,0,-130.04969743510838,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
351,False,"{'a': 0.3, 'e': 1}",25,0,-158.18187766493415,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
352,False,"{'a': 0.3, 'e': 1}",20,0,-1.8014359509117064,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
353,False,"{'a': 0.3, 'e': 1}",25,11,-55.17993173380599,"{0: 8, 1: 2, 2: 2, 3: 2, 4: 0}",1
354,False,"{'a': 0.3, 'e': 1}",25,0,-214.52844267627492,"{0: 13, 1: 0, 2: 7, 3: 2, 4: 3}",0
355,False,"{'a': 0.3, 'e': 1}",20,0,-146.20951845968753,"{0: 8, 1: 1, 2: 9, 3: 1, 4: 1}",0
356,False,"{'a': 0.3, 'e': 1}",30,0,-140.47277063956878,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
357,False,"{'a': 0.3, 'e': 1}",25,0,-155.89286391481247,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
358,False,"{'a': 0.3, 'e': 1}",20,0,-141.7683343129715,"{0: 11, 1: 2, 2: 2, 3: 4, 4: 1}",0
359,False,"{'a': 0.3, 'e': 1}",20,0,-45.65128972395208,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
360,False,"{'a': 0.3, 'e': 1}",25,0,-81.34171336171903,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
361,False,"{'a': 0.3, 'e': 1}",20,0,-67.1281960000472,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
362,False,"{'a': 0.3, 'e': 1}",30,0,-182.22283700137766,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
363,False,"{'a': 0.3, 'e': 1}",25,8,-88.68981109874954,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 2}",1
364,False,"{'a': 0.3, 'e': 1}",25,0,-153.84784751442604,"{0: 14, 1: 0, 2: 7, 3: 3, 4: 1}",0
365,False,"{'a': 0.3, 'e': 1}",20,0,-41.3320137255893,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
366,False,"{'a': 0.3, 'e': 1}",25,6,-87.83781274145377,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
367,False,"{'a': 0.3, 'e': 1}",20,0,-155.80451465421663,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
368,False,"{'a': 0.3, 'e': 1}",20,0,-128.42145471490826,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",1
369,False,"{'a': 0.3, 'e': 1}",20,0,-91.23597257513596,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
370,False,"{'a': 0.3, 'e': 1}",20,0,-84.39387129129479,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
371,False,"{'a': 0.3, 'e': 1}",20,0,-154.8571983608097,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
372,False,"{'a': 0.3, 'e': 1}",25,5,-84.307605607438,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",1
373,False,"{'a': 0.3, 'e': 1}",25,0,-97.1888526363847,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
374,False,"{'a': 0.3, 'e': 1}",30,0,-127.03157235437146,"{0: 19, 1: 5, 2: 4, 3: 0, 4: 2}",0
375,False,"{'a': 0.3, 'e': 1}",20,0,-132.49794695030005,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
376,False,"{'a': 0.3, 'e': 1}",25,0,-141.36849635229228,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
377,False,"{'a': 0.3, 'e': 1}",25,0,-87.37779882164592,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
378,False,"{'a': 0.3, 'e': 1}",20,0,-210.85174980382482,"{0: 7, 1: 4, 2: 4, 3: 2, 4: 3}",0
379,False,"{'a': 0.3, 'e': 1}",25,0,-160.26890084376512,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 2}",0
380,False,"{'a': 0.3, 'e': 1}",25,0,-166.5444846637498,"{0: 11, 1: 4, 2: 6, 3: 3, 4: 1}",0
381,False,"{'a': 0.3, 'e': 1}",30,0,-198.33394543141648,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
382,False,"{'a': 0.3, 'e': 1}",20,0,-69.63883912474878,"{0: 13, 1: 3, 2: 1, 3: 3, 4: 0}",0
383,False,"{'a': 0.3, 'e': 1}",25,0,-157.26800796289714,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
384,False,"{'a': 0.3, 'e': 1}",20,0,-117.3662903955523,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
385,False,"{'a': 0.3, 'e': 1}",25,0,-146.7539238648576,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
386,False,"{'a': 0.3, 'e': 1}",20,0,-159.7772637093827,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
387,False,"{'a': 0.3, 'e': 1}",25,0,-175.17297383328983,"{0: 11, 1: 3, 2: 8, 3: 1, 4: 2}",0
388,False,"{'a': 0.3, 'e': 1}",35,15,-34.39511723264592,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
389,False,"{'a': 0.3, 'e': 1}",30,7,-118.79167445812321,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 1}",1
390,False,"{'a': 0.3, 'e': 1}",20,0,-139.65832884778905,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
391,False,"{'a': 0.3, 'e': 1}",35,0,-155.99342688085574,"{0: 21, 1: 3, 2: 7, 3: 3, 4: 1}",0
392,False,"{'a': 0.3, 'e': 1}",20,0,-67.63748312759824,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
393,False,"{'a': 0.3, 'e': 1}",25,0,-130.1302790358794,"{0: 12, 1: 7, 2: 3, 3: 2, 4: 1}",0
394,False,"{'a': 0.3, 'e': 1}",20,0,-29.612690091499957,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
395,False,"{'a': 0.3, 'e': 1}",20,0,-91.17287476604324,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
396,False,"{'a': 0.3, 'e': 1}",25,6,-68.65093307049997,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
397,False,"{'a': 0.3, 'e': 1}",25,0,-79.00501955856696,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
398,False,"{'a': 0.3, 'e': 1}",30,0,-201.59162050575742,"{0: 15, 1: 5, 2: 6, 3: 1, 4: 3}",0
399,False,"{'a': 0.3, 'e': 1}",20,0,-201.2251751256259,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
400,False,"{'a': 0.3, 'e': 1}",25,0,-34.94413031853613,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
401,False,"{'a': 0.3, 'e': 1}",20,0,-141.7538485286533,"{0: 11, 1: 1, 2: 3, 3: 4, 4: 1}",0
402,False,"{'a': 0.3, 'e': 1}",30,0,-74.69236091065105,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
